engine_temp,oil_pressure,battery_voltage,brake_status,speed,label
90.48416171776412,44.03174754303088,13.993133146554364,0,59.738609470370584,NORMAL
97.5297692385589,56.917416141469076,13.681915776975595,0,101.30971549824659,NORMAL
105.76625596526179,31.897328381445725,13.723816755301176,0,53.788373885286994,NORMAL
94.74921772623034,52.219646900877876,13.517606559722653,0,76.09937641642242,NORMAL
105.95250559069804,55.433076224920335,12.79873797216016,0,40.8796100613726,NORMAL
76.66178427137179,70.48795771471067,12.982133387747503,1,45.22102889448649,NORMAL
100.75331753062656,40.750174367255724,13.581950320265538,0,57.915362964283204,NORMAL
95.6093294776672,34.659768454372106,13.395624379215967,0,40.881848698185095,NORMAL
92.90694854673893,39.2548644688995,13.575937154589132,0,88.935554764349,NORMAL
95.64232543574852,33.96117799622096,14.07056936713763,0,24.55897245364912,NORMAL
81.08701759779375,66.0398882931078,13.690414399691734,0,67.97688870143219,NORMAL
93.46229678513741,68.58367154028844,13.903554482297128,1,68.97524290526543,NORMAL
97.49978800058223,53.84259893538595,13.437872555788292,1,10.676012650409575,NORMAL
105.34525831319061,64.65553934822178,13.077113729006225,0,51.769285384291734,NORMAL
91.37210847208446,51.60750056696283,13.376853536314265,0,72.67098614144427,NORMAL
89.34054477974769,48.85866022759081,13.078099274512345,0,77.86183979882205,NORMAL
91.48770069490824,46.00354857135486,14.02331798270898,0,58.87078374199503,NORMAL
101.40781482391452,46.275308103469214,13.716156430614188,0,85.30664613442147,NORMAL
97.30125776761778,31.426381324291626,13.608204998651312,0,61.720512282918776,NORMAL
91.29167857363073,53.17105716328807,13.894377280891241,0,65.4095873622517,NORMAL
98.59287203179349,49.515993077431474,12.59197743419071,0,72.54961606959661,NORMAL
95.67954284543629,58.94432868893451,13.635255180537063,0,92.80998886202507,NORMAL
101.78051493373023,51.12228195726332,12.875741686278252,0,44.72845992753405,NORMAL
90.08562834285853,48.0475555811709,13.397097720613736,0,50.395343824451075,NORMAL
92.70636497381562,39.54568363990843,13.275316963013115,0,44.93310524812355,NORMAL
92.25524292807489,50.865838841861134,13.664694644838779,0,55.034068515742,NORMAL
84.75539536307517,58.85884676979394,13.491274915584382,0,107.78702774239294,NORMAL
97.07284193945203,36.27993210699367,13.938046869444715,0,82.18175957989467,NORMAL
96.82738690525923,51.04968504416887,13.159241135626955,0,31.067307644934743,NORMAL
95.03579419649722,52.796515418353806,13.683645755853314,1,46.98659103233976,NORMAL
93.35789006637397,41.38322259658083,13.464889286759533,0,76.18301672829206,NORMAL
85.0924048056471,42.945724341104,12.74588389197138,0,37.80476657201689,NORMAL
92.05548274064249,52.767330185194574,13.032553416590787,1,43.23979877555729,NORMAL
92.60099838431262,36.39894778048853,13.340048786591133,0,105.34878998522447,NORMAL
89.38405911544866,54.19908458299271,13.844916979956691,0,46.59873114580439,NORMAL
93.87100001833794,39.2557475160896,13.585489223022845,0,93.6400044808816,NORMAL
97.82835599770176,62.7542443163986,12.932999670447714,0,102.65969568592816,NORMAL
108.20330130847371,78.0539329446596,13.343873508781137,0,42.99613726493107,NORMAL
96.22204468982287,39.67091837957817,14.207122579517213,0,38.301123303285756,NORMAL
96.80285273505935,56.410494348496094,13.444489333936344,0,56.71603740556505,NORMAL
94.47887858963684,41.27909714141577,13.269069769971042,0,32.34116837979125,NORMAL
81.56860149290671,62.491450085573476,13.596695856302489,0,68.63101635508227,NORMAL
94.81440287185548,34.816899090977415,13.705357231832789,0,58.8304426443984,NORMAL
95.42161146958719,55.76704110113255,13.217532661007978,0,75.81740047658904,NORMAL
112.242694787397,39.52413239732777,13.601029909748576,0,106.90830368698462,NORMAL
93.65347324653214,47.51618493081958,13.268444201331677,0,89.52454942310958,NORMAL
97.11083139633529,37.62769669823231,13.687731040731776,1,79.6771932623707,NORMAL
94.7570176120633,59.86820565074905,13.467877263188514,0,6.018547610962457,NORMAL
86.81925373666327,39.95623574672496,13.592787130821158,0,78.30127946307125,NORMAL
102.99975970160514,56.62357111198193,13.096326581532999,0,116.67882982113647,NORMAL
100.26353122880742,45.870823660852004,13.071485446370856,0,0.0,NORMAL
100.53722362930132,48.626331538413645,13.778198921863758,0,85.68147628926876,NORMAL
88.63428781643682,51.77307088880154,13.368241447445802,0,60.21924275730607,NORMAL
104.8195601765527,40.85810394009381,13.514013896839746,0,39.50614990931166,NORMAL
85.18704256045403,52.52440536249064,13.277441829165392,0,89.0338575173586,NORMAL
99.10799965660189,68.36401477225293,13.759490709605458,0,116.29117701821991,NORMAL
110.33318938066985,40.66286257000743,13.156876007988137,0,88.25692186513261,NORMAL
88.06624572408518,64.06172171928614,13.345759504039647,0,53.86424146215421,NORMAL
91.0359158927806,67.97717160185341,13.714397125081254,0,36.69590526775531,NORMAL
95.6975595556135,40.206140131663474,13.869187079665707,0,69.33882901368631,NORMAL
91.4756704211866,32.53934473891338,13.190496283589328,0,91.19507877144764,NORMAL
84.14535598253707,53.623530802061175,14.183873592782353,0,53.38840921298817,NORMAL
95.4799408236422,43.43110972679752,13.525296677477447,0,56.2885102504761,NORMAL
87.56387400391726,72.42323862995603,12.982828695276506,1,149.66000749515194,BRAKE_RISK
98.31514701444627,50.41769048599799,13.547620819435988,0,97.35955837879177,NORMAL
88.56403036036338,40.373607103577854,13.246800314206617,0,99.50386035180897,NORMAL
105.84954083512278,36.23408586785946,13.57362739487327,0,21.191422818235637,NORMAL
89.51722695364634,63.078859509089966,13.382857500935865,0,43.78433962119619,NORMAL
92.74556938656028,43.14579231098976,13.429709476076058,0,67.24044918362718,NORMAL
100.6946205215877,50.52594559352514,13.035362649365542,1,34.965873263445516,NORMAL
86.38394978496231,61.46963294134977,13.796024492286545,0,113.01191896667882,NORMAL
96.5922195422289,44.18889977683004,12.937549053139588,1,107.30936919771936,BRAKE_RISK
104.149999279977,49.44885405511807,12.956494041838003,0,48.99363987847839,NORMAL
83.74761735807141,49.80117908212976,13.546944139658995,1,118.51755819822455,BRAKE_RISK
96.29243700972613,58.1998941381931,14.041137698871188,0,64.87243709840173,NORMAL
96.81917955973897,57.08893202612391,13.258962761174237,0,142.68169152167147,NORMAL
100.47276010244117,47.358635224942056,13.680388929081587,1,69.3405839157511,NORMAL
86.34134502385342,50.763788737958215,13.829336070745418,0,82.28578250985265,NORMAL
85.75680370841006,45.53865186171814,13.725873774917629,1,106.99710323508674,BRAKE_RISK
98.65359095931828,32.268651116966666,13.275516684330528,0,103.32900049423428,NORMAL
97.0788927126323,53.09121028877755,12.96358131312237,1,80.32196198407681,NORMAL
96.75344995242114,72.70630112999682,12.516980973731458,0,60.76579041668492,NORMAL
97.42513746647883,39.39537031170725,13.294863800215044,0,80.42398099979357,NORMAL
90.23982694895057,40.723643484767564,13.87123494742487,0,40.51447484371655,NORMAL
96.62577588012702,39.5512667402751,12.950333606095226,0,69.56401156592348,NORMAL
97.05150731309077,58.69510134467747,13.680083939007506,0,31.72077402506015,NORMAL
89.99954007381542,55.38182545035728,13.019938987979252,0,11.573550797590961,NORMAL
108.06042157801329,48.09754769100252,13.442429030554736,0,66.51280292418329,NORMAL
98.31683044638251,38.98377126033242,13.683116645662007,0,102.86833672015017,NORMAL
86.66087551958145,51.10852149967909,13.13620182526463,0,92.77413924788178,NORMAL
99.59587526043681,31.224534471970347,13.468193872278766,0,62.542631128231754,NORMAL
88.17722830840874,51.72111880228992,13.233963465309868,0,117.40969094526488,NORMAL
100.50959222619717,60.45829263305521,13.682059463575271,1,47.928158274602794,NORMAL
103.11016905305183,34.98561036039587,13.494126867393856,0,7.465020146059302,NORMAL
89.25522377153803,31.609780678044036,13.422603069771707,0,0.0,NORMAL
101.74363290471025,68.9532547003383,14.023339984056792,1,29.564271782128486,NORMAL
97.88946648855548,42.65888432594498,13.664922456947322,0,89.49874229786687,NORMAL
100.75442111996144,63.631374151325865,13.123859253549485,0,45.95591949597841,NORMAL
108.27755087857763,48.15202801762602,13.365654439680895,0,78.82875925571906,NORMAL
93.2822831879799,48.05654219670407,13.369640485968135,0,114.38850150751932,NORMAL
89.72384684949758,55.26095239395974,13.432127829050085,0,31.997091122665815,NORMAL
88.77339899262134,39.39201371904271,14.409803710642999,0,79.35499195387669,NORMAL
89.28932800524193,51.58996572194775,13.548340757084398,0,81.16889217967167,NORMAL
94.46028803410127,45.422127022110885,12.58563897195809,0,39.177860345806906,NORMAL
97.38806382371651,34.15407867913962,13.182880411313214,0,105.6263277573525,NORMAL
96.93683559531013,54.04978489671679,12.627051165001676,0,56.3687883335157,NORMAL
100.79028274325216,46.84030631746501,13.268080697181665,0,53.48741057260972,NORMAL
95.09101324314535,48.11570205866351,12.605075908109429,1,128.34839655253919,BRAKE_RISK
105.17473854010122,35.4780686790301,13.05136381157263,0,80.68300227100154,NORMAL
93.1474021673343,69.09680441315365,12.791711388146352,0,92.75871649056495,NORMAL
114.04118416612732,60.52057023663339,13.553664071186992,1,105.64678794565516,BRAKE_RISK
99.37967143435505,61.569870610063745,13.400215745051552,0,45.485780016223494,NORMAL
88.99989710508602,46.33466357069982,13.521184922999494,1,102.49463291161038,BRAKE_RISK
87.50375251357221,29.249805325958956,13.35817944457259,1,49.9431765500699,NORMAL
98.3773069067023,73.43500858987413,12.842280899918233,0,48.661298319851085,NORMAL
93.43576050271905,49.26682990392958,13.605408547701895,0,56.84000083075591,NORMAL
99.99800345864465,41.01440244775935,14.168889824107781,0,46.33805495165136,NORMAL
98.31266337201481,55.001618893797364,13.563685031442619,1,89.66469297971489,NORMAL
94.4901976114019,64.00544945603957,13.229630160272974,0,73.01631965435168,NORMAL
89.07244397352116,49.7233933269744,12.828773129557822,0,50.263267561486614,NORMAL
84.39606942719895,65.3429020152725,13.036773211696014,0,85.23515099464466,NORMAL
91.87439533553085,62.99599926220242,13.581215862628824,0,56.744526878409616,NORMAL
100.9947915602643,37.0834257511753,13.82924721071975,1,55.157888889059706,NORMAL
96.49865620891143,41.91451873208628,13.504346469888791,1,66.46051654704631,NORMAL
86.27982854901609,61.49044595935721,13.719954915882393,0,78.90381066998651,NORMAL
96.21226648095828,17.448649234274747,13.683071297610898,0,76.69542948132259,NORMAL
97.69722165810185,48.206531682020135,13.602613756554367,1,54.10252453241509,NORMAL
88.81299794659206,32.83002558050394,13.136610561895498,0,90.41333622318207,NORMAL
96.0760757416187,44.2813543827977,13.469569404790061,0,58.328175467610315,NORMAL
95.407461029122,46.41415893164955,13.060648878447145,0,45.35046534173843,NORMAL
86.99920791518564,45.7010674651099,13.40697158118324,1,20.959350536979457,NORMAL
97.50451152243798,43.3728649746487,13.532345412426766,0,94.49535442997063,NORMAL
98.92549168457764,36.83427620445423,14.071513522954742,0,65.37170228582022,NORMAL
102.58135870222694,77.50293520182423,12.876107210252947,0,71.32617075531545,NORMAL
102.37661436424432,72.40954404993622,13.592603052396523,0,96.37408747098547,NORMAL
85.35631442430036,36.0552101569246,13.992494636649438,1,50.67781305206552,NORMAL
88.43522472059414,68.98540101564281,13.70353910633552,0,23.76802254577614,NORMAL
98.60524687046062,45.20641411432577,13.733178177130018,0,67.09342106645656,NORMAL
98.59650165638546,51.550249679980524,13.635077960747125,0,74.23884656240887,NORMAL
98.60533380414233,49.24071248123701,13.919333795910166,1,57.11452801518882,NORMAL
121.96912043458305,42.08301630495241,12.965008732755052,0,109.21212734228507,ENGINE_OVERHEAT
98.99623357485217,61.80622812327376,12.845629333611901,0,0.0,NORMAL
102.9489594812642,51.51063836691989,13.397466343813898,1,98.60169913699349,NORMAL
101.67801234445241,44.2813829213691,12.535535158571317,1,88.73460951092677,NORMAL
99.55973875914059,34.34492667439433,13.892258321671205,0,78.70312333101378,NORMAL
92.79311528751758,39.27685983537056,13.888286078198178,0,0.0,NORMAL
100.31278454345288,30.303438612774837,13.22665977796619,0,103.51666349810804,NORMAL
89.590223498237,50.14668258098203,13.251691761335797,0,34.20697668092345,NORMAL
93.34226975281993,35.64001289258725,13.371061009939732,0,49.769240648498396,NORMAL
91.60245516519628,46.8132738497775,13.420808260175848,0,59.88222005629794,NORMAL
95.57311897570426,66.44122224332445,13.450869567677714,0,77.22254103955926,NORMAL
111.20260996671456,64.39159487505903,13.623292842751322,1,84.18284126577649,NORMAL
81.92914365185777,49.612677270768586,13.33094945879661,0,91.7852166295789,NORMAL
99.8038213326216,48.9549832862822,13.777277321391118,0,89.47560530235549,NORMAL
83.71098890167244,72.5584945930521,13.578379110850122,0,72.58781612639378,NORMAL
91.69647693947397,56.249073444304535,13.157214621650946,0,77.47767977172772,NORMAL
102.62265417877157,46.06632248148173,13.93404506712164,0,32.277388525332604,NORMAL
95.44996013366824,32.88778259455458,12.856697205551006,1,42.46919579542933,NORMAL
87.45578655449486,54.726478617976916,13.36313367567141,0,91.86380671024497,NORMAL
89.99287403518022,59.95188527099435,13.786766960430187,0,90.11628460186043,NORMAL
99.75718424254273,42.42018170583627,13.110770758035143,0,86.71398249333262,NORMAL
89.88743357798005,53.49443306165639,13.523822258706861,0,49.56749715030418,NORMAL
96.51521012707383,45.63712046101965,13.617335838799619,0,92.31476395831088,NORMAL
95.3190028793267,47.791611209611965,13.055790452807505,0,30.162666425589258,NORMAL
90.43879756675928,20.146135309252024,13.371008912162386,1,97.32079429586818,NORMAL
110.00760862527729,47.338623155406374,13.337398467916316,1,57.17387596262329,NORMAL
99.43743315622608,61.632431628896654,13.179304859267083,0,115.52511219021898,NORMAL
80.82400189339675,42.4231693332013,14.32066994082031,0,19.35673723803545,NORMAL
96.30518020338599,50.630316418583796,13.09475745862181,0,117.90212137755566,NORMAL
90.36749474662129,40.92859151969695,13.801972117627153,1,54.15607012509614,NORMAL
100.96703334357356,54.32530011551327,13.242879593247544,0,53.61562231964767,NORMAL
89.45235483097109,47.40172162956592,12.965345524445887,0,70.84516456956791,NORMAL
94.19684490973171,38.72910151181592,13.441125697262027,0,44.087632615979096,NORMAL
98.5349109528632,65.99061761198153,13.659637353755,0,62.83012996093079,NORMAL
101.06028635919085,61.14718416238658,13.768203830026271,0,42.871212041874365,NORMAL
86.59792515060957,42.7411188328619,14.024906044262028,0,43.96809407062439,NORMAL
92.65849134911336,55.97345971301333,14.578098515974041,0,79.60657850901715,NORMAL
91.67538282187331,56.44894403384457,13.500205681502239,0,37.953035140894514,NORMAL
90.42669537198401,57.70761482013411,13.134763130469846,0,41.95417294983554,NORMAL
107.35817968196768,29.668929248059065,13.581149730717957,0,23.816262507607732,NORMAL
97.83487197672669,62.07927849239154,13.293514819837403,0,49.882079601159816,NORMAL
86.17381231965469,43.16361244489122,13.770386451940892,0,104.34806089171767,NORMAL
101.42503362938344,45.706064798704794,12.881134281453711,0,39.62199079691095,NORMAL
109.85509337908843,81.6545810271224,14.347333816960175,0,43.05100204438276,NORMAL
102.22725682385803,53.62248056865214,13.742419237910205,0,70.81765839444607,NORMAL
84.36441023832191,45.364130294633895,12.726398392881535,0,53.87610698601421,NORMAL
91.61036148993624,23.53646752692913,13.116388439074012,0,131.8446330004895,NORMAL
103.86837804430635,66.67716960735626,13.726432417645576,0,60.1241610597123,NORMAL
90.04631374066854,33.85748395029677,13.870537622468582,0,75.05655038652115,NORMAL
98.1067359970236,37.958733158005955,12.891104949107214,1,93.31306354397967,NORMAL
100.42243837400535,46.02377241094581,13.68521034017318,0,92.73733597588551,NORMAL
88.51148669895342,66.99694150040351,12.621064050935232,1,71.99862744672139,NORMAL
94.5833225075674,59.27887983998911,13.364265653811582,1,60.16617539941996,NORMAL
72.3111286195165,48.10594988191688,13.844818736841283,0,125.72085609137771,NORMAL
87.82928651065997,53.69950476366585,13.179393707958809,1,62.007191740572,NORMAL
93.23202294024787,42.79537168554673,12.797231080344794,0,51.74929686714558,NORMAL
86.26551772624606,51.67584427478421,13.458485918551023,0,45.624530351179445,NORMAL
106.42687912752145,50.88004093733764,13.15811245334581,0,13.19590391879732,NORMAL
84.98901035427556,61.625238748176244,13.651823346426335,0,89.6484725671149,NORMAL
91.91968859312111,61.606137469267395,13.045869427112777,0,0.0,NORMAL
95.91518404100263,55.92772858646774,13.09094524413876,0,64.82831477285238,NORMAL
105.08891302346281,45.651829309446775,12.591599071649503,0,58.85418097185845,NORMAL
84.94896494174392,58.90186753268152,13.467977884420593,0,132.19895576694344,NORMAL
103.14214626508472,48.89637840556344,13.335638024689361,0,10.050463138591205,NORMAL
95.0716314271371,37.017027575442405,12.924646131703971,0,37.96690139046929,NORMAL
88.12943944266435,45.16054649706874,13.477519485506837,1,60.91710623955052,NORMAL
98.2347243198429,51.01432380541189,13.810828120257655,0,59.07411987592495,NORMAL
96.39341786901429,60.92258940397694,13.313772822632421,0,48.51366227569866,NORMAL
90.79848185988844,47.79766193411416,13.50726677992879,0,62.57036271793498,NORMAL
95.48861459493013,35.48961546512473,13.509324499834065,0,27.213118133907763,NORMAL
92.30280482196768,50.68090019956183,12.918268069128416,0,75.71578636984817,NORMAL
95.79462141675873,51.36147248067863,14.22263432828304,1,0.0,NORMAL
99.63491472164733,52.23005154683304,13.211660067951087,0,64.22691932368228,NORMAL
106.10211771301746,61.03845819145316,13.662446480744109,0,46.9892991720928,NORMAL
86.33529150821205,62.22707888107878,13.70768611089162,1,95.48863828269907,NORMAL
109.93123362259387,42.86946953142,13.3441619491537,1,117.65933211899915,BRAKE_RISK
81.33538540334249,42.60627850341268,13.642718010023854,0,55.06843493748927,NORMAL
93.93750433475091,37.51761546853432,13.498327688726556,0,106.72177787424292,NORMAL
99.11822044539204,58.385788043365714,12.832944097109038,0,55.51651158108768,NORMAL
96.96694307414523,67.38584130005259,13.267090919499966,0,36.01620430612729,NORMAL
90.64110336125584,46.21901686509292,13.154979639058375,0,117.3771089655686,NORMAL
93.54314424749907,47.10283322330008,13.215301983461549,0,80.6232933420202,NORMAL
91.54899345738816,67.60139068278771,12.878398728865346,0,65.13315567829443,NORMAL
90.87444670139053,56.06669423858009,13.850573486698412,0,85.61532425295945,NORMAL
100.94721467914717,55.234828457612664,14.040797061845366,0,73.22645105390502,NORMAL
97.49910840175534,35.709001928315274,13.791201190399363,1,62.92341776175446,NORMAL
90.14963283317542,58.14473683135303,13.908211689658858,0,25.206955180760104,NORMAL
101.29719912803276,38.8503639138829,13.262146065196738,0,56.883897885162,NORMAL
97.15109664613627,36.3917577687805,13.145497266005586,0,83.69766270375419,NORMAL
100.69003483187272,45.83874107879945,13.088565181275316,1,61.31685722939568,NORMAL
99.40740189346529,42.97048731861572,13.65762596918289,1,92.06977283391157,NORMAL
89.19703492354549,47.340803667379525,13.49082522125766,0,76.50965071600368,NORMAL
91.07873271862121,32.708220385700976,13.36911131536063,0,38.65591045743779,NORMAL
100.23105523586284,61.50579567761207,13.918059417678137,1,25.424841265036292,NORMAL
99.27259185803425,63.53223553419715,13.561976541526137,1,60.28464500209496,NORMAL
94.85368884225096,26.63189031031023,13.064536944991767,0,49.27314655686237,NORMAL
95.82129168316148,61.741493667998604,13.127636468345722,0,75.08965428865058,NORMAL
103.94365427051898,40.273656442140485,13.672797319701658,0,43.455870237118106,NORMAL
90.8590002781492,60.283706443793434,13.816693141061839,0,46.53823022735369,NORMAL
98.82968166819026,49.17864208800301,13.620672092902389,1,96.59209152784737,NORMAL
93.58465143296274,50.34530676897198,14.158755499148834,0,69.44608905883693,NORMAL
93.47623157740946,47.77882820694538,14.054002866292567,0,43.91818803718121,NORMAL
102.69143796391033,64.54555045080184,13.576414333940306,0,65.52925426205059,NORMAL
100.77791444291621,35.12494384969966,13.0645677362074,0,106.36733729005047,NORMAL
100.69456745200446,57.294084064820105,12.876004995307293,0,73.81360064824167,NORMAL
104.1383516500803,63.215961978674606,13.245047301994115,0,82.78852428275388,NORMAL
95.14702689142932,58.59608096648493,13.701285378566464,0,42.432963904176724,NORMAL
99.77367079906475,77.89638697188101,14.130658831724775,1,95.79258131403802,NORMAL
92.82813270384581,43.65263884730361,13.56697881376432,0,134.54306781391404,NORMAL
97.26916446741909,61.48765787112237,13.867489117692495,0,41.25597072461439,NORMAL
94.0889986194262,48.726912375902955,13.30187700552488,0,29.543180768840315,NORMAL
95.67897175494903,64.80087291623204,13.64910765009102,0,70.26626731505445,NORMAL
99.1660991780584,49.907732051343565,13.729342731790869,0,91.2651514953323,NORMAL
89.27245521736569,45.34549061765036,12.608162289658988,1,62.25830983849216,NORMAL
109.64671092979822,65.67286644645955,13.234624479049396,0,33.40380811872012,NORMAL
87.95787832950208,44.10125673177284,13.779880153711149,0,61.7424751465883,NORMAL
86.50067971048587,33.04729089319333,13.509787334254627,0,82.94276818332364,NORMAL
103.10677611450048,43.79783740191406,12.921393980739627,0,52.78904519161822,NORMAL
100.54163885774055,57.42839535906239,12.427951049709058,0,83.21765053264765,NORMAL
99.36883871936509,66.7044650190451,13.253687701879198,0,99.94132355719731,NORMAL
99.39841856484996,51.333552503558145,13.371365722842448,0,72.20691877311343,NORMAL
94.9142725900716,65.8183648068083,13.046430820068663,0,64.16156686165122,NORMAL
88.71921939959918,33.70190094226888,13.457233974811198,0,89.88031775678846,NORMAL
95.53063190735608,44.68083842218516,13.602554698893158,0,39.31697517688309,NORMAL
90.25986801941522,46.537098594150784,13.668274868290494,0,36.35870498921232,NORMAL
101.82583813392426,48.62528687032977,12.457632430027072,0,57.00283145213044,NORMAL
93.97059832948503,51.00913265900236,12.874285960876753,0,50.24361635556598,NORMAL
89.22151962245242,58.29093148870631,13.278150940658106,0,40.89974074128574,NORMAL
92.75029910842905,44.662317941954115,13.628869252414987,0,119.91405424996323,NORMAL
97.89052017992937,51.66834424343751,13.595693605420015,0,130.15979628482876,NORMAL
91.05392813037217,49.45852531611138,13.588747979150671,1,54.388848732332534,NORMAL
89.24445723103499,38.8893211533062,13.246632823212428,0,67.75156849245096,NORMAL
96.70581048044339,48.63599973102278,13.268946625076016,0,59.36471539808627,NORMAL
96.71476599776106,48.27608564123458,13.108668292631304,0,98.22497720354468,NORMAL
91.45139777240209,48.01903321996345,13.70727765124234,1,104.16936685520142,BRAKE_RISK
91.70273186067175,50.38111347897741,13.03180448490417,0,11.682086039310597,NORMAL
96.62434956150345,50.90808248736063,13.740014558075828,0,79.28032400196876,NORMAL
84.86340960951873,44.812457850712036,13.48314129525506,1,25.795359765165543,NORMAL
85.14775357936412,65.27257680765518,13.38198220861794,0,117.74816473625835,NORMAL
